,shipped_date,sku,qty,revenue,COGS,month,day,dayofweek,weekofyear,is_even_day
1817,2021-07-01,1JKADT,0.0,0.0,0.0,7,1,3,26,0
1818,2021-07-01,HK1R6J,0.0,0.0,0.0,7,1,3,26,0
1819,2021-07-01,Y6HWKQ,0.0,0.0,0.0,7,1,3,26,0
1820,2021-07-02,FJDJ6B,7216.0,174256.07,111126.4,7,2,4,26,1
1821,2021-07-02,VJK56C,1066.0,74605.08,56711.2,7,2,4,26,1
1822,2021-07-02,67LPLP,2024.0,73991.74,58153.2,7,2,4,26,1
1823,2021-07-02,6HSD4J,784.0,37856.22,24586.24,7,2,4,26,1
1824,2021-07-02,7XL27C,204.0,14277.14,11709.6,7,2,4,26,1
1825,2021-07-02,LHR5LZ,3276.0,103135.2,52728.45,7,2,4,26,1
1826,2021-07-02,4OCITK,2666.0,41019.08,26126.8,7,2,4,26,1
1827,2021-07-02,1JKADT,2842.0,43727.02,30485.99,7,2,4,26,1
1828,2021-07-02,HK1R6J,324.0,49419.72,45360.0,7,2,4,26,1
1829,2021-07-02,Y6HWKQ,738.0,19134.86,14786.24,7,2,4,26,1
1830,2021-07-03,FJDJ6B,0.0,0.0,0.0,7,3,5,26,0
1831,2021-07-03,VJK56C,0.0,0.0,0.0,7,3,5,26,0
1832,2021-07-03,67LPLP,0.0,0.0,0.0,7,3,5,26,0
1833,2021-07-03,6HSD4J,0.0,0.0,0.0,7,3,5,26,0
1834,2021-07-03,7XL27C,0.0,0.0,0.0,7,3,5,26,0
1835,2021-07-03,LHR5LZ,0.0,0.0,0.0,7,3,5,26,0
1836,2021-07-03,4OCITK,0.0,0.0,0.0,7,3,5,26,0
1837,2021-07-03,1JKADT,0.0,0.0,0.0,7,3,5,26,0
1838,2021-07-03,HK1R6J,0.0,0.0,0.0,7,3,5,26,0
1839,2021-07-03,Y6HWKQ,0.0,0.0,0.0,7,3,5,26,0
1840,2021-07-04,FJDJ6B,6478.0,154085.71,101024.0,7,4,6,26,1
1841,2021-07-04,VJK56C,1640.0,114777.04,90192.62,7,4,6,26,1
1842,2021-07-04,67LPLP,2024.0,73645.26,57251.6,7,4,6,26,1
1843,2021-07-04,6HSD4J,980.0,47320.28,31309.04,7,4,6,26,1
1844,2021-07-04,7XL27C,255.0,17846.43,14637.0,7,4,6,26,1
1845,2021-07-04,LHR5LZ,1344.0,41376.39,23139.260000000002,7,4,6,26,1
1846,2021-07-04,4OCITK,1953.0,30048.86,19990.47,7,4,6,26,1
1847,2021-07-04,1JKADT,1470.0,22617.43,17321.8,7,4,6,26,1
1848,2021-07-04,HK1R6J,144.0,21964.32,20349.0,7,4,6,26,1
1849,2021-07-04,Y6HWKQ,1312.0,40391.23,27552.0,7,4,6,26,1
1850,2021-07-05,FJDJ6B,0.0,0.0,0.0,7,5,0,27,0
1851,2021-07-05,VJK56C,0.0,0.0,0.0,7,5,0,27,0
1852,2021-07-05,67LPLP,0.0,0.0,0.0,7,5,0,27,0
1853,2021-07-05,6HSD4J,0.0,0.0,0.0,7,5,0,27,0
1854,2021-07-05,7XL27C,0.0,0.0,0.0,7,5,0,27,0
1855,2021-07-05,LHR5LZ,0.0,0.0,0.0,7,5,0,27,0
1856,2021-07-05,4OCITK,0.0,0.0,0.0,7,5,0,27,0
1857,2021-07-05,1JKADT,0.0,0.0,0.0,7,5,0,27,0
1858,2021-07-05,HK1R6J,0.0,0.0,0.0,7,5,0,27,0
1859,2021-07-05,Y6HWKQ,0.0,0.0,0.0,7,5,0,27,0
1860,2021-07-06,FJDJ6B,6150.0,148124.14,97988.23,7,6,1,27,1
1861,2021-07-06,VJK56C,1640.0,114777.04,90192.62,7,6,1,27,1
1862,2021-07-06,67LPLP,2392.0,87035.31,69101.2,7,6,1,27,1
1863,2021-07-06,6HSD4J,1078.0,52052.31,35189.06,7,6,1,27,1
1864,2021-07-06,7XL27C,391.0,27364.53,22443.4,7,6,1,27,1
1865,2021-07-06,LHR5LZ,1176.0,36588.89,18587.86,7,6,1,27,1
1866,2021-07-06,4OCITK,2759.0,42449.97,28027.29,7,6,1,27,1
1867,2021-07-06,1JKADT,2450.0,37695.7,24919.64,7,6,1,27,1
1868,2021-07-06,HK1R6J,144.0,21964.32,20160.0,7,6,1,27,1
1869,2021-07-06,Y6HWKQ,2214.0,68160.2,46494.0,7,6,1,27,1
1870,2021-07-07,FJDJ6B,0.0,0.0,0.0,7,7,2,27,0
1871,2021-07-07,VJK56C,0.0,0.0,0.0,7,7,2,27,0
1872,2021-07-07,67LPLP,0.0,0.0,0.0,7,7,2,27,0
1873,2021-07-07,6HSD4J,0.0,0.0,0.0,7,7,2,27,0
1874,2021-07-07,7XL27C,0.0,0.0,0.0,7,7,2,27,0
1875,2021-07-07,LHR5LZ,0.0,0.0,0.0,7,7,2,27,0
1876,2021-07-07,4OCITK,0.0,0.0,0.0,7,7,2,27,0
1877,2021-07-07,1JKADT,0.0,0.0,0.0,7,7,2,27,0
1878,2021-07-07,HK1R6J,0.0,0.0,0.0,7,7,2,27,0
1879,2021-07-07,Y6HWKQ,0.0,0.0,0.0,7,7,2,27,0
1880,2021-07-08,FJDJ6B,6396.0,156394.33000000002,103087.92,7,8,3,27,1
1881,2021-07-08,VJK56C,1312.0,91821.63,72088.66,7,8,3,27,1
1882,2021-07-08,67LPLP,1840.0,67851.84,53452.0,7,8,3,27,1
1883,2021-07-08,6HSD4J,980.0,47320.28,31885.28,7,8,3,27,1
1884,2021-07-08,7XL27C,306.0,21415.72,17564.4,7,8,3,27,1
1885,2021-07-08,LHR5LZ,1008.0,32570.5,15932.45,7,8,3,27,1
1886,2021-07-08,4OCITK,2263.0,34818.52,22890.46,7,8,3,27,1
1887,2021-07-08,1JKADT,2156.0,33172.22,23035.88,7,8,3,27,1
1888,2021-07-08,HK1R6J,72.0,10982.16,10080.0,7,8,3,27,1
1889,2021-07-08,Y6HWKQ,2050.0,63111.3,43050.0,7,8,3,27,1
1890,2021-07-09,FJDJ6B,0.0,0.0,0.0,7,9,4,27,0
1891,2021-07-09,VJK56C,0.0,0.0,0.0,7,9,4,27,0
1892,2021-07-09,67LPLP,0.0,0.0,0.0,7,9,4,27,0
1893,2021-07-09,6HSD4J,0.0,0.0,0.0,7,9,4,27,0
1894,2021-07-09,7XL27C,0.0,0.0,0.0,7,9,4,27,0
1895,2021-07-09,LHR5LZ,0.0,0.0,0.0,7,9,4,27,0
1896,2021-07-09,4OCITK,0.0,0.0,0.0,7,9,4,27,0
1897,2021-07-09,1JKADT,0.0,0.0,0.0,7,9,4,27,0
1898,2021-07-09,HK1R6J,0.0,0.0,0.0,7,9,4,27,0
1899,2021-07-09,Y6HWKQ,0.0,0.0,0.0,7,9,4,27,0
1900,2021-07-10,FJDJ6B,5904.0,146172.53999999998,95511.12,7,10,5,27,1
1901,2021-07-10,VJK56C,1230.0,86082.78,67071.9,7,10,5,27,1
1902,2021-07-10,67LPLP,1748.0,64117.93,50682.8,7,10,5,27,1
1903,2021-07-10,6HSD4J,1029.0,49686.29,33882.91,7,10,5,27,1
1904,2021-07-10,7XL27C,221.0,15466.91,13661.2,7,10,5,27,1
1905,2021-07-10,LHR5LZ,588.0,18999.46,9293.93,7,10,5,27,1
1906,2021-07-10,4OCITK,2077.0,31956.72,21297.68,7,10,5,27,1
1907,2021-07-10,1JKADT,2156.0,33172.22,22795.78,7,10,5,27,1
1908,2021-07-10,HK1R6J,90.0,13727.7,12600.0,7,10,5,27,1
1909,2021-07-10,Y6HWKQ,2706.0,68842.12,56826.0,7,10,5,27,1
1910,2021-07-11,FJDJ6B,0.0,0.0,0.0,7,11,6,27,0
1911,2021-07-11,VJK56C,0.0,0.0,0.0,7,11,6,27,0
1912,2021-07-11,67LPLP,0.0,0.0,0.0,7,11,6,27,0
1913,2021-07-11,6HSD4J,0.0,0.0,0.0,7,11,6,27,0
1914,2021-07-11,7XL27C,0.0,0.0,0.0,7,11,6,27,0
1915,2021-07-11,LHR5LZ,0.0,0.0,0.0,7,11,6,27,0
1916,2021-07-11,4OCITK,0.0,0.0,0.0,7,11,6,27,0
1917,2021-07-11,1JKADT,0.0,0.0,0.0,7,11,6,27,0
1918,2021-07-11,HK1R6J,0.0,0.0,0.0,7,11,6,27,0
1919,2021-07-11,Y6HWKQ,0.0,0.0,0.0,7,11,6,27,0
1920,2021-07-12,FJDJ6B,3772.0,94083.19,64645.26,7,12,0,28,1
1921,2021-07-12,VJK56C,1066.0,74605.08,59983.0,7,12,0,28,1
1922,2021-07-12,67LPLP,1012.0,36951.43,29302.0,7,12,0,28,1
1923,2021-07-12,6HSD4J,686.0,33124.2,22434.94,7,12,0,28,1
1924,2021-07-12,7XL27C,204.0,14277.14,11709.6,7,12,0,28,1
1925,2021-07-12,LHR5LZ,0.0,0.0,0.0,7,12,0,28,1
1926,2021-07-12,4OCITK,2015.0,31002.79,20483.06,7,12,0,28,1
1927,2021-07-12,1JKADT,2352.0,36187.880000000005,25552.43,7,12,0,28,1
1928,2021-07-12,HK1R6J,72.0,10982.16,10080.0,7,12,0,28,1
1929,2021-07-12,Y6HWKQ,2460.0,54036.36,51660.0,7,12,0,28,1
1930,2021-07-13,FJDJ6B,0.0,0.0,0.0,7,13,1,28,0
1931,2021-07-13,VJK56C,0.0,0.0,0.0,7,13,1,28,0
1932,2021-07-13,67LPLP,0.0,0.0,0.0,7,13,1,28,0
1933,2021-07-13,6HSD4J,0.0,0.0,0.0,7,13,1,28,0
1934,2021-07-13,7XL27C,0.0,0.0,0.0,7,13,1,28,0
1935,2021-07-13,LHR5LZ,0.0,0.0,0.0,7,13,1,28,0
1936,2021-07-13,4OCITK,0.0,0.0,0.0,7,13,1,28,0
1937,2021-07-13,1JKADT,0.0,0.0,0.0,7,13,1,28,0
1938,2021-07-13,HK1R6J,0.0,0.0,0.0,7,13,1,28,0
1939,2021-07-13,Y6HWKQ,0.0,0.0,0.0,7,13,1,28,0
1940,2021-07-14,FJDJ6B,4018.0,96949.75,63844.14,7,14,2,28,1
1941,2021-07-14,VJK56C,820.0,57388.52,45259.9,7,14,2,28,1
1942,2021-07-14,67LPLP,2024.0,73645.26,59376.8,7,14,2,28,1
1943,2021-07-14,6HSD4J,392.0,18928.11,13099.86,7,14,2,28,1
1944,2021-07-14,7XL27C,170.0,11897.62,9758.0,7,14,2,28,1
1945,2021-07-14,LHR5LZ,0.0,0.0,0.0,7,14,2,28,1
1946,2021-07-14,4OCITK,1953.0,30048.86,19944.47,7,14,2,28,1
1947,2021-07-14,1JKADT,2254.0,34680.05,24899.06,7,14,2,28,1
1948,2021-07-14,HK1R6J,162.0,24709.86,22680.0,7,14,2,28,1
1949,2021-07-14,Y6HWKQ,3034.0,63671.52,63714.0,7,14,2,28,1
1950,2021-07-15,FJDJ6B,0.0,0.0,0.0,7,15,3,28,0
1951,2021-07-15,VJK56C,0.0,0.0,0.0,7,15,3,28,0
1952,2021-07-15,67LPLP,0.0,0.0,0.0,7,15,3,28,0
1953,2021-07-15,6HSD4J,0.0,0.0,0.0,7,15,3,28,0
1954,2021-07-15,7XL27C,0.0,0.0,0.0,7,15,3,28,0
1955,2021-07-15,LHR5LZ,0.0,0.0,0.0,7,15,3,28,0
1956,2021-07-15,4OCITK,0.0,0.0,0.0,7,15,3,28,0
1957,2021-07-15,1JKADT,0.0,0.0,0.0,7,15,3,28,0
1958,2021-07-15,HK1R6J,0.0,0.0,0.0,7,15,3,28,0
1959,2021-07-15,Y6HWKQ,0.0,0.0,0.0,7,15,3,28,0
1960,2021-07-16,FJDJ6B,5740.0,136761.24,89051.65,7,16,4,28,1
1961,2021-07-16,VJK56C,2624.0,183643.26,146467.58,7,16,4,28,1
1962,2021-07-16,67LPLP,2484.0,86364.26,72450.0,7,16,4,28,1
1963,2021-07-16,6HSD4J,539.0,25082.22,17709.78,7,16,4,28,1
1964,2021-07-16,7XL27C,476.0,33313.34,28298.2,7,16,4,28,1
1965,2021-07-16,LHR5LZ,1512.0,48822.82,23898.67,7,16,4,28,1
1966,2021-07-16,4OCITK,2356.0,36249.42,24192.9,7,16,4,28,1
1967,2021-07-16,1JKADT,1274.0,19601.77,14115.43,7,16,4,28,1
1968,2021-07-16,HK1R6J,162.0,24709.86,22680.0,7,16,4,28,1
1969,2021-07-16,Y6HWKQ,3116.0,66540.38,64724.24,7,16,4,28,1
1970,2021-07-17,FJDJ6B,0.0,0.0,0.0,7,17,5,28,0
1971,2021-07-17,VJK56C,0.0,0.0,0.0,7,17,5,28,0
1972,2021-07-17,67LPLP,0.0,0.0,0.0,7,17,5,28,0
1973,2021-07-17,6HSD4J,0.0,0.0,0.0,7,17,5,28,0
1974,2021-07-17,7XL27C,0.0,0.0,0.0,7,17,5,28,0
1975,2021-07-17,LHR5LZ,0.0,0.0,0.0,7,17,5,28,0
1976,2021-07-17,4OCITK,0.0,0.0,0.0,7,17,5,28,0
1977,2021-07-17,1JKADT,0.0,0.0,0.0,7,17,5,28,0
1978,2021-07-17,HK1R6J,0.0,0.0,0.0,7,17,5,28,0
1979,2021-07-17,Y6HWKQ,0.0,0.0,0.0,7,17,5,28,0
1980,2021-07-18,FJDJ6B,6150.0,146744.25,95480.45,7,18,6,28,1
1981,2021-07-18,VJK56C,902.0,63127.369999999995,50931.020000000004,7,18,6,28,1
1982,2021-07-18,67LPLP,2300.0,76320.44,67491.2,7,18,6,28,1
1983,2021-07-18,6HSD4J,735.0,32422.42,24202.08,7,18,6,28,1
1984,2021-07-18,7XL27C,391.0,27364.53,22443.4,7,18,6,28,1
1985,2021-07-18,LHR5LZ,1176.0,37965.98,18587.86,7,18,6,28,1
1986,2021-07-18,4OCITK,2852.0,43880.87,29030.69,7,18,6,28,1
1987,2021-07-18,1JKADT,1764.0,27140.910000000003,20414.14,7,18,6,28,1
1988,2021-07-18,HK1R6J,180.0,27455.4,25200.0,7,18,6,28,1
1989,2021-07-18,Y6HWKQ,1148.0,36933.46,24108.0,7,18,6,28,1
1990,2021-07-19,FJDJ6B,0.0,0.0,0.0,7,19,0,29,0
1991,2021-07-19,VJK56C,0.0,0.0,0.0,7,19,0,29,0
1992,2021-07-19,67LPLP,0.0,0.0,0.0,7,19,0,29,0
1993,2021-07-19,6HSD4J,0.0,0.0,0.0,7,19,0,29,0
1994,2021-07-19,7XL27C,0.0,0.0,0.0,7,19,0,29,0
1995,2021-07-19,LHR5LZ,0.0,0.0,0.0,7,19,0,29,0
1996,2021-07-19,4OCITK,0.0,0.0,0.0,7,19,0,29,0
1997,2021-07-19,1JKADT,0.0,0.0,0.0,7,19,0,29,0
1998,2021-07-19,HK1R6J,0.0,0.0,0.0,7,19,0,29,0
1999,2021-07-19,Y6HWKQ,0.0,0.0,0.0,7,19,0,29,0
2000,2021-07-20,FJDJ6B,7708.0,184031.29,120670.14,7,20,1,29,1
2001,2021-07-20,VJK56C,1312.0,91821.62999999999,73397.38,7,20,1,29,1
2002,2021-07-20,67LPLP,2760.0,90824.61,83720.0,7,20,1,29,1
2003,2021-07-20,6HSD4J,588.0,25796.34,19592.16,7,20,1,29,1
2004,2021-07-20,7XL27C,255.0,17846.43,14637.0,7,20,1,29,1
2005,2021-07-20,LHR5LZ,1008.0,32542.27,15932.45,7,20,1,29,1
2006,2021-07-20,4OCITK,2294.0,35295.48,23889.1,7,20,1,29,1
2007,2021-07-20,1JKADT,1568.0,24125.25,16019.47,7,20,1,29,1
2008,2021-07-20,HK1R6J,72.0,10982.16,10080.0,7,20,1,29,1
2009,2021-07-20,Y6HWKQ,1230.0,36764.7,25366.21,7,20,1,29,1
2010,2021-07-21,FJDJ6B,0.0,0.0,0.0,7,21,2,29,0
2011,2021-07-21,VJK56C,0.0,0.0,0.0,7,21,2,29,0
2012,2021-07-21,67LPLP,0.0,0.0,0.0,7,21,2,29,0
2013,2021-07-21,6HSD4J,0.0,0.0,0.0,7,21,2,29,0
2014,2021-07-21,7XL27C,0.0,0.0,0.0,7,21,2,29,0
2015,2021-07-21,LHR5LZ,0.0,0.0,0.0,7,21,2,29,0
2016,2021-07-21,4OCITK,0.0,0.0,0.0,7,21,2,29,0
2017,2021-07-21,1JKADT,0.0,0.0,0.0,7,21,2,29,0
2018,2021-07-21,HK1R6J,0.0,0.0,0.0,7,21,2,29,0
2019,2021-07-21,Y6HWKQ,0.0,0.0,0.0,7,21,2,29,0
2020,2021-07-22,FJDJ6B,4920.0,117027.12,75768.0,7,22,3,29,1
2021,2021-07-22,VJK56C,1230.0,86082.78,69689.34,7,22,3,29,1
2022,2021-07-22,67LPLP,2760.0,91383.59999999999,80950.8,7,22,3,29,1
2023,2021-07-22,6HSD4J,1078.0,46860.66,35880.54,7,22,3,29,1
2024,2021-07-22,7XL27C,153.0,10707.86,8782.2,7,22,3,29,1
2025,2021-07-22,LHR5LZ,504.0,16181.76,7966.22,7,22,3,29,1
2026,2021-07-22,4OCITK,1674.0,25756.16,17095.26,7,22,3,29,1
2027,2021-07-22,1JKADT,2058.0,31664.39,22156.58,7,22,3,29,1
2028,2021-07-22,HK1R6J,144.0,21964.32,20160.0,7,22,3,29,1
2029,2021-07-22,Y6HWKQ,738.0,19160.120000000003,14878.08,7,22,3,29,1
2030,2021-07-23,FJDJ6B,0.0,0.0,0.0,7,23,4,29,0
2031,2021-07-23,VJK56C,0.0,0.0,0.0,7,23,4,29,0
2032,2021-07-23,67LPLP,0.0,0.0,0.0,7,23,4,29,0
2033,2021-07-23,6HSD4J,0.0,0.0,0.0,7,23,4,29,0
2034,2021-07-23,7XL27C,0.0,0.0,0.0,7,23,4,29,0
2035,2021-07-23,LHR5LZ,0.0,0.0,0.0,7,23,4,29,0
2036,2021-07-23,4OCITK,0.0,0.0,0.0,7,23,4,29,0
2037,2021-07-23,1JKADT,0.0,0.0,0.0,7,23,4,29,0
2038,2021-07-23,HK1R6J,0.0,0.0,0.0,7,23,4,29,0
2039,2021-07-23,Y6HWKQ,0.0,0.0,0.0,7,23,4,29,0
2040,2021-07-24,FJDJ6B,5084.0,121157.62000000001,78949.25,7,24,5,29,1
2041,2021-07-24,VJK56C,574.0,40171.96,32499.88,7,24,5,29,1
2042,2021-07-24,67LPLP,1932.0,63600.15,56800.8,7,24,5,29,1
2043,2021-07-24,6HSD4J,1519.0,66030.93,50171.3,7,24,5,29,1
2044,2021-07-24,7XL27C,238.0,16656.67,13661.2,7,24,5,29,1
2045,2021-07-24,LHR5LZ,420.0,13335.84,6638.52,7,24,5,29,1
2046,2021-07-24,4OCITK,1271.0,19555.61,13030.85,7,24,5,29,1
2047,2021-07-24,1JKADT,1274.0,19601.77,12427.58,7,24,5,29,1
2048,2021-07-24,HK1R6J,72.0,10982.16,10080.0,7,24,5,29,1
2049,2021-07-24,Y6HWKQ,902.0,28103.04,18735.36,7,24,5,29,1
2050,2021-07-25,FJDJ6B,0.0,0.0,0.0,7,25,6,29,0
2051,2021-07-25,VJK56C,0.0,0.0,0.0,7,25,6,29,0
2052,2021-07-25,67LPLP,0.0,0.0,0.0,7,25,6,29,0
2053,2021-07-25,6HSD4J,0.0,0.0,0.0,7,25,6,29,0
2054,2021-07-25,7XL27C,0.0,0.0,0.0,7,25,6,29,0
2055,2021-07-25,LHR5LZ,0.0,0.0,0.0,7,25,6,29,0
2056,2021-07-25,4OCITK,0.0,0.0,0.0,7,25,6,29,0
2057,2021-07-25,1JKADT,0.0,0.0,0.0,7,25,6,29,0
2058,2021-07-25,HK1R6J,0.0,0.0,0.0,7,25,6,29,0
2059,2021-07-25,Y6HWKQ,0.0,0.0,0.0,7,25,6,29,0
2060,2021-07-26,FJDJ6B,3936.0,93621.7,60614.4,7,26,0,30,1
2061,2021-07-26,VJK56C,656.0,45910.82,37189.46,7,26,0,30,1
2062,2021-07-26,67LPLP,1472.0,48202.11,42954.8,7,26,0,30,1
2063,2021-07-26,6HSD4J,441.0,19170.27,14751.74,7,26,0,30,1
2064,2021-07-26,7XL27C,255.0,17846.43,15612.8,7,26,0,30,1
2065,2021-07-26,LHR5LZ,336.0,10711.01,5310.82,7,26,0,30,1
2066,2021-07-26,4OCITK,1054.0,16216.84,10881.25,7,26,0,30,1
2067,2021-07-26,1JKADT,1862.0,28648.73,20494.17,7,26,0,30,1
2068,2021-07-26,HK1R6J,90.0,13727.7,12789.0,7,26,0,30,1
2069,2021-07-26,Y6HWKQ,984.0,31657.25,20664.0,7,26,0,30,1
2070,2021-07-27,FJDJ6B,0.0,0.0,0.0,7,27,1,30,0
2071,2021-07-27,VJK56C,0.0,0.0,0.0,7,27,1,30,0
2072,2021-07-27,67LPLP,0.0,0.0,0.0,7,27,1,30,0
2073,2021-07-27,6HSD4J,0.0,0.0,0.0,7,27,1,30,0
2074,2021-07-27,7XL27C,0.0,0.0,0.0,7,27,1,30,0
2075,2021-07-27,LHR5LZ,0.0,0.0,0.0,7,27,1,30,0
2076,2021-07-27,4OCITK,0.0,0.0,0.0,7,27,1,30,0
2077,2021-07-27,1JKADT,0.0,0.0,0.0,7,27,1,30,0
2078,2021-07-27,HK1R6J,0.0,0.0,0.0,7,27,1,30,0
2079,2021-07-27,Y6HWKQ,0.0,0.0,0.0,7,27,1,30,0
2080,2021-07-28,FJDJ6B,4592.0,109225.31,70716.8,7,28,2,30,1
2081,2021-07-28,VJK56C,820.0,57388.52,46895.8,7,28,2,30,1
2082,2021-07-28,67LPLP,1932.0,63265.27,56028.0,7,28,2,30,1
2083,2021-07-28,6HSD4J,1078.0,49220.5,35880.54,7,28,2,30,1
2084,2021-07-28,7XL27C,272.0,19036.19,15612.8,7,28,2,30,1
2085,2021-07-28,LHR5LZ,0.0,0.0,0.0,7,28,2,30,1
2086,2021-07-28,4OCITK,1798.0,27664.03,18471.47,7,28,2,30,1
2087,2021-07-28,1JKADT,980.0,15078.28,10298.23,7,28,2,30,1
2088,2021-07-28,HK1R6J,162.0,24709.86,22680.0,7,28,2,30,1
2089,2021-07-28,Y6HWKQ,984.0,31657.25,20664.0,7,28,2,30,1
2090,2021-07-29,FJDJ6B,0.0,0.0,0.0,7,29,3,30,0
2091,2021-07-29,VJK56C,0.0,0.0,0.0,7,29,3,30,0
2092,2021-07-29,67LPLP,0.0,0.0,0.0,7,29,3,30,0
2093,2021-07-29,6HSD4J,0.0,0.0,0.0,7,29,3,30,0
2094,2021-07-29,7XL27C,0.0,0.0,0.0,7,29,3,30,0
2095,2021-07-29,LHR5LZ,0.0,0.0,0.0,7,29,3,30,0
2096,2021-07-29,4OCITK,0.0,0.0,0.0,7,29,3,30,0
2097,2021-07-29,1JKADT,0.0,0.0,0.0,7,29,3,30,0
2098,2021-07-29,HK1R6J,0.0,0.0,0.0,7,29,3,30,0
2099,2021-07-29,Y6HWKQ,0.0,0.0,0.0,7,29,3,30,0
2100,2021-07-30,FJDJ6B,4346.0,103603.55,67584.05,7,30,4,30,1
2101,2021-07-30,VJK56C,492.0,34433.11,28137.48,7,30,4,30,1
2102,2021-07-30,67LPLP,2668.0,87366.33,77795.2,7,30,4,30,1
2103,2021-07-30,6HSD4J,686.0,32888.21,22895.94,7,30,4,30,1
2104,2021-07-30,7XL27C,306.0,21415.72,17564.4,7,30,4,30,1
2105,2021-07-30,LHR5LZ,0.0,0.0,0.0,7,30,4,30,1
2106,2021-07-30,4OCITK,1860.0,28617.96,19405.88,7,30,4,30,1
2107,2021-07-30,1JKADT,2058.0,31664.39,21075.29,7,30,4,30,1
2108,2021-07-30,HK1R6J,252.0,38437.56,35280.0,7,30,4,30,1
2109,2021-07-30,Y6HWKQ,410.0,13190.52,8610.0,7,30,4,30,1
2110,2021-07-31,FJDJ6B,0.0,0.0,0.0,7,31,5,30,0
2111,2021-07-31,VJK56C,0.0,0.0,0.0,7,31,5,30,0
2112,2021-07-31,67LPLP,0.0,0.0,0.0,7,31,5,30,0
2113,2021-07-31,6HSD4J,0.0,0.0,0.0,7,31,5,30,0
2114,2021-07-31,7XL27C,0.0,0.0,0.0,7,31,5,30,0
2115,2021-07-31,LHR5LZ,0.0,0.0,0.0,7,31,5,30,0
2116,2021-07-31,4OCITK,0.0,0.0,0.0,7,31,5,30,0
2117,2021-07-31,1JKADT,0.0,0.0,0.0,7,31,5,30,0
2118,2021-07-31,HK1R6J,0.0,0.0,0.0,7,31,5,30,0
2119,2021-07-31,Y6HWKQ,0.0,0.0,0.0,7,31,5,30,0
2120,2021-08-01,FJDJ6B,6888.0,0.0,0.0,8,1,6,30,0
2121,2021-08-01,VJK56C,492.0,0.0,0.0,8,1,6,30,0
2122,2021-08-01,67LPLP,2208.0,0.0,0.0,8,1,6,30,0
2123,2021-08-01,6HSD4J,980.0,0.0,0.0,8,1,6,30,0
2124,2021-08-01,7XL27C,272.0,0.0,0.0,8,1,6,30,0
2125,2021-08-01,LHR5LZ,1176.0,0.0,0.0,8,1,6,30,0
2126,2021-08-01,4OCITK,1674.0,0.0,0.0,8,1,6,30,0
2127,2021-08-01,1JKADT,2156.0,0.0,0.0,8,1,6,30,0
2128,2021-08-01,HK1R6J,54.0,0.0,0.0,8,1,6,30,0
2129,2021-08-01,Y6HWKQ,246.0,0.0,0.0,8,1,6,30,0
2130,2021-08-02,FJDJ6B,0.0,0.0,0.0,8,2,0,31,1
2131,2021-08-02,VJK56C,0.0,0.0,0.0,8,2,0,31,1
2132,2021-08-02,67LPLP,0.0,0.0,0.0,8,2,0,31,1
2133,2021-08-02,6HSD4J,0.0,0.0,0.0,8,2,0,31,1
2134,2021-08-02,7XL27C,0.0,0.0,0.0,8,2,0,31,1
2135,2021-08-02,LHR5LZ,0.0,0.0,0.0,8,2,0,31,1
2136,2021-08-02,4OCITK,0.0,0.0,0.0,8,2,0,31,1
2137,2021-08-02,1JKADT,0.0,0.0,0.0,8,2,0,31,1
2138,2021-08-02,HK1R6J,0.0,0.0,0.0,8,2,0,31,1
2139,2021-08-02,Y6HWKQ,0.0,0.0,0.0,8,2,0,31,1
2140,2021-08-03,FJDJ6B,5658.0,0.0,0.0,8,3,1,31,0
2141,2021-08-03,VJK56C,574.0,0.0,0.0,8,3,1,31,0
2142,2021-08-03,67LPLP,1656.0,0.0,0.0,8,3,1,31,0
2143,2021-08-03,6HSD4J,1127.0,0.0,0.0,8,3,1,31,0
2144,2021-08-03,7XL27C,238.0,0.0,0.0,8,3,1,31,0
2145,2021-08-03,LHR5LZ,756.0,0.0,0.0,8,3,1,31,0
2146,2021-08-03,4OCITK,2232.0,347.2,288.18,8,3,1,31,0
2147,2021-08-03,1JKADT,2548.0,0.0,0.0,8,3,1,31,0
2148,2021-08-03,HK1R6J,108.0,0.0,0.0,8,3,1,31,0
2149,2021-08-03,Y6HWKQ,1886.0,0.0,0.0,8,3,1,31,0
2150,2021-08-04,FJDJ6B,0.0,0.0,0.0,8,4,2,31,1
2151,2021-08-04,VJK56C,0.0,0.0,0.0,8,4,2,31,1
2152,2021-08-04,67LPLP,0.0,0.0,0.0,8,4,2,31,1
2153,2021-08-04,6HSD4J,0.0,0.0,0.0,8,4,2,31,1
2154,2021-08-04,7XL27C,0.0,0.0,0.0,8,4,2,31,1
2155,2021-08-04,LHR5LZ,0.0,0.0,0.0,8,4,2,31,1
2156,2021-08-04,4OCITK,0.0,0.0,0.0,8,4,2,31,1
2157,2021-08-04,1JKADT,0.0,0.0,0.0,8,4,2,31,1
2158,2021-08-04,HK1R6J,0.0,0.0,0.0,8,4,2,31,1
2159,2021-08-04,Y6HWKQ,0.0,0.0,0.0,8,4,2,31,1
2160,2021-08-05,FJDJ6B,9102.0,0.0,0.0,8,5,3,31,0
2161,2021-08-05,VJK56C,1066.0,0.0,0.0,8,5,3,31,0
2162,2021-08-05,67LPLP,1472.0,0.0,0.0,8,5,3,31,0
2163,2021-08-05,6HSD4J,833.0,0.0,0.0,8,5,3,31,0
